          * c:\users\lenovo\esim-workspace\oscillator1\oscillator1.cir
          Transient Analysis  Thu Oct 23 23:21:59  2025
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	-3.36162e-04	
1	1.000000e-14	1.943758e-15	-3.36162e-04	
2	2.000000e-14	-2.42414e-13	-3.36162e-04	
3	4.000000e-14	-6.84270e-13	-3.36162e-04	
4	8.000000e-14	-8.68560e-13	-3.36162e-04	
5	1.600000e-13	-7.30087e-13	-3.36162e-04	
6	3.200000e-13	-7.22356e-13	-3.36162e-04	
7	6.400000e-13	-5.29218e-13	-3.36162e-04	
8	1.280000e-12	-3.78090e-13	-3.36162e-04	
9	2.280000e-12	-1.23214e-13	-3.36162e-04	
10	3.280000e-12	-6.50216e-14	-3.36162e-04	
11	4.280000e-12	4.133213e-14	-3.36162e-04	
12	5.280000e-12	2.150309e-14	-3.36162e-04	
13	6.280000e-12	8.067573e-14	-3.36162e-04	
14	7.280000e-12	3.995557e-14	-3.36162e-04	
15	8.280000e-12	8.393605e-14	-3.36162e-04	
16	9.280000e-12	3.965640e-14	-3.36162e-04	
17	1.028000e-11	7.850132e-14	-3.36162e-04	
18	1.128000e-11	3.547877e-14	-3.36162e-04	
19	1.228000e-11	7.192172e-14	-3.36162e-04	
20	1.328000e-11	3.138413e-14	-3.36162e-04	
21	1.428000e-11	6.604268e-14	-3.36162e-04	
22	1.528000e-11	2.793630e-14	-3.36162e-04	
23	1.628000e-11	6.107903e-14	-3.36162e-04	
24	1.728000e-11	2.510467e-14	-3.36162e-04	
25	1.828000e-11	5.667198e-14	-3.36162e-04	
26	1.928000e-11	2.269666e-14	-3.36162e-04	
27	2.028000e-11	5.289916e-14	-3.36162e-04	
28	2.128000e-11	2.071467e-14	-3.36162e-04	
29	2.228000e-11	4.945347e-14	-3.36162e-04	
30	2.328000e-11	1.889575e-14	-3.36162e-04	
31	2.428000e-11	4.638781e-14	-3.36162e-04	
32	2.528000e-11	1.734770e-14	-3.36162e-04	
33	2.628000e-11	4.346796e-14	-3.36162e-04	
34	2.728000e-11	1.583145e-14	-3.36162e-04	
35	2.828000e-11	4.090681e-14	-3.36162e-04	
36	2.928000e-11	1.446158e-14	-3.36162e-04	
37	3.028000e-11	3.851684e-14	-3.36162e-04	
38	3.128000e-11	1.323217e-14	-3.36162e-04	
39	3.228000e-11	3.627365e-14	-3.36162e-04	
40	3.328000e-11	1.205992e-14	-3.36162e-04	
41	3.428000e-11	3.405876e-14	-3.36162e-04	
